id,QID,tagSlug
3778,1237,interactive
3779,1238,math
3780,1238,backtracking
3781,1238,bit-manipulation
3782,1239,array
3783,1239,string
3784,1239,backtracking
3785,1239,bit-manipulation
3786,1240,backtracking
3787,1241,database
3788,1242,depth-first-search
3789,1242,breadth-first-search
3790,1242,concurrency
3791,1243,array
3792,1243,simulation
3793,1244,hash-table
3794,1244,design
3795,1244,sorting
3796,1245,tree
3797,1245,depth-first-search
3798,1245,breadth-first-search
3799,1245,graph
3800,1245,topological-sort
3801,1246,array
3802,1246,dynamic-programming
3803,1247,math
3804,1247,string
3805,1247,greedy
3806,1248,array
3807,1248,hash-table
3808,1248,math
3809,1248,sliding-window
3810,1249,string
3811,1249,stack
3812,1250,array
3813,1250,math
3814,1250,number-theory
3815,1251,database
3816,1252,array
3817,1252,math
3818,1252,simulation
3819,1253,array
3820,1253,greedy
3821,1253,matrix
3822,1254,array
3823,1254,depth-first-search
3824,1254,breadth-first-search
3825,1254,union-find
3826,1254,matrix
3827,1255,array
3828,1255,string
3829,1255,dynamic-programming
3830,1255,backtracking
3831,1255,bit-manipulation
3832,1255,bitmask
3833,1256,math
3834,1256,string
3835,1256,bit-manipulation
3836,1257,array
3837,1257,hash-table
3838,1257,string
3839,1257,tree
3840,1257,depth-first-search
3841,1257,breadth-first-search
3842,1258,array
3843,1258,hash-table
3844,1258,string
3845,1258,backtracking
3846,1258,union-find
3847,1259,math
3848,1259,dynamic-programming
3849,1260,array
3850,1260,matrix
3851,1260,simulation
3852,1261,hash-table
3853,1261,tree
3854,1261,depth-first-search
3855,1261,breadth-first-search
3856,1261,design
3857,1261,binary-tree
3858,1262,array
3859,1262,dynamic-programming
3860,1262,greedy
3861,1262,sorting
3862,1263,array
3863,1263,breadth-first-search
3864,1263,heap-priority-queue
3865,1263,matrix
3866,1264,database
3867,1265,linked-list
3868,1265,two-pointers
3869,1265,stack
3870,1265,recursion
3871,1266,array
3872,1266,math
3873,1266,geometry
3874,1267,array
3875,1267,depth-first-search
3876,1267,breadth-first-search
3877,1267,union-find
3878,1267,matrix
3879,1267,counting
3880,1268,array
3881,1268,string
3882,1268,binary-search
3883,1268,trie
3884,1268,sorting
3885,1268,heap-priority-queue
3886,1269,dynamic-programming
3887,1270,database
3888,1271,math
3889,1271,string
3890,1272,array
3891,1273,array
3892,1273,tree
3893,1273,depth-first-search
3894,1273,breadth-first-search
3895,1274,array
3896,1274,divide-and-conquer
3897,1274,interactive
3898,1275,array
3899,1275,hash-table
3900,1275,matrix
3901,1275,simulation
3902,1276,math
3903,1277,array
3904,1277,dynamic-programming
3905,1277,matrix
3906,1278,string
3907,1278,dynamic-programming
3908,1279,concurrency
3909,1280,database
3910,1281,math
3911,1282,array
3912,1282,hash-table
3913,1283,array
3914,1283,binary-search
3915,1284,array
3916,1284,hash-table
3917,1284,bit-manipulation
3918,1284,breadth-first-search
3919,1284,matrix
3920,1285,database
3921,1286,string
3922,1286,backtracking
3923,1286,design
3924,1286,iterator
3925,1287,array
3926,1288,array
3927,1288,sorting
3928,1289,array
3929,1289,dynamic-programming
3930,1289,matrix
3931,1290,linked-list
3932,1290,math
3933,1291,enumeration
3934,1292,array
3935,1292,binary-search
3936,1292,matrix
3937,1292,prefix-sum
3938,1293,array
3939,1293,breadth-first-search
3940,1293,matrix
3941,1294,database
3942,1295,array
3943,1296,array
3944,1296,hash-table
3945,1296,greedy
3946,1296,sorting
3947,1297,hash-table
3948,1297,string
3949,1297,sliding-window
3950,1298,array
3951,1298,breadth-first-search
3952,1298,graph
3953,1299,array
3954,1300,array
3955,1300,binary-search
3956,1300,sorting
3957,1301,array
3958,1301,dynamic-programming
3959,1301,matrix
3960,1302,tree
3961,1302,depth-first-search
3962,1302,breadth-first-search
3963,1302,binary-tree
3964,1303,database
3965,1304,array
3966,1304,math
3967,1305,tree
3968,1305,depth-first-search
3969,1305,binary-search-tree
3970,1305,sorting
3971,1305,binary-tree
3972,1306,array
3973,1306,depth-first-search
3974,1306,breadth-first-search
3975,1307,array
3976,1307,math
3977,1307,string
3978,1307,backtracking
3979,1308,database
3980,1309,string
3981,1310,array
3982,1310,bit-manipulation
3983,1310,prefix-sum
3984,1311,array
3985,1311,hash-table
3986,1311,breadth-first-search
3987,1311,graph
3988,1311,sorting
3989,1312,string
3990,1312,dynamic-programming
3991,1313,array
3992,1314,array
3993,1314,matrix
3994,1314,prefix-sum
3995,1315,tree
3996,1315,depth-first-search
3997,1315,breadth-first-search
3998,1315,binary-tree
3999,1316,string
4000,1316,trie
4001,1316,rolling-hash
4002,1316,hash-function
4003,1317,math
4004,1318,bit-manipulation
4005,1319,depth-first-search
4006,1319,breadth-first-search
4007,1319,union-find
4008,1319,graph
4009,1320,string
4010,1320,dynamic-programming
4011,1321,database
4012,1322,database
4013,1323,math
4014,1323,greedy
4015,1324,array
4016,1324,string
4017,1324,simulation
4018,1325,tree
4019,1325,depth-first-search
4020,1325,binary-tree
4021,1326,array
4022,1326,dynamic-programming
4023,1326,greedy
4024,1327,database
4025,1328,string
4026,1328,greedy
4027,1329,array
4028,1329,sorting
4029,1329,matrix
4030,1330,array
4031,1330,math
4032,1330,greedy
4033,1331,array
4034,1331,hash-table
4035,1331,sorting
4036,1332,two-pointers
4037,1332,string
4038,1333,array
4039,1333,sorting
4040,1334,dynamic-programming
4041,1334,graph
4042,1334,shortest-path
4043,1335,array
4044,1335,dynamic-programming
4045,1336,database
4046,1337,array
4047,1337,binary-search
4048,1337,sorting
4049,1337,heap-priority-queue
4050,1337,matrix
4051,1338,array
4052,1338,hash-table
4053,1338,greedy
4054,1338,sorting
4055,1338,heap-priority-queue
4056,1339,tree
4057,1339,depth-first-search
4058,1339,binary-tree
4059,1340,array
4060,1340,dynamic-programming
4061,1340,sorting
4062,1341,database
4063,1342,math
4064,1342,bit-manipulation
4065,1343,array
4066,1343,sliding-window
4067,1344,math
4068,1345,array
4069,1345,hash-table
4070,1345,breadth-first-search
4071,1346,array
4072,1346,hash-table
4073,1346,two-pointers
4074,1346,binary-search
4075,1346,sorting
4076,1347,hash-table
4077,1347,string
4078,1347,counting
4079,1348,hash-table
4080,1348,binary-search
4081,1348,design
4082,1348,sorting
4083,1348,ordered-set
4084,1349,array
4085,1349,dynamic-programming
4086,1349,bit-manipulation
4087,1349,matrix
4088,1349,bitmask
4089,1350,database
4090,1351,array
4091,1351,binary-search
4092,1351,matrix
4093,1352,array
4094,1352,math
4095,1352,design
4096,1352,queue
4097,1352,data-stream
4098,1353,array
4099,1353,greedy
4100,1353,sorting
4101,1353,heap-priority-queue
4102,1354,array
4103,1354,heap-priority-queue
4104,1355,database
4105,1356,array
4106,1356,bit-manipulation
4107,1356,sorting
4108,1356,counting
4109,1357,array
4110,1357,hash-table
4111,1357,design
4112,1358,hash-table
4113,1358,string
4114,1358,sliding-window
4115,1359,math
4116,1359,dynamic-programming
4117,1359,combinatorics
4118,1360,math
4119,1360,string
4120,1361,tree
4121,1361,depth-first-search
4122,1361,breadth-first-search
4123,1361,union-find
4124,1361,graph
4125,1361,binary-tree
4126,1362,math
4127,1363,array
4128,1363,dynamic-programming
4129,1363,greedy
4130,1364,database
4131,1365,array
4132,1365,hash-table
4133,1365,sorting
4134,1365,counting
4135,1366,array
4136,1366,hash-table
4137,1366,string
4138,1366,sorting
4139,1366,counting
4140,1367,linked-list
4141,1367,tree
4142,1367,depth-first-search
4143,1367,breadth-first-search
4144,1367,binary-tree
4145,1368,array
4146,1368,breadth-first-search
4147,1368,graph
4148,1368,heap-priority-queue
4149,1368,matrix
4150,1368,shortest-path
4151,1369,database
4152,1370,hash-table
4153,1370,string
4154,1370,counting
4155,1371,hash-table
4156,1371,string
4157,1371,bit-manipulation
4158,1371,prefix-sum
4159,1372,dynamic-programming
4160,1372,tree
4161,1372,depth-first-search
4162,1372,binary-tree
4163,1373,dynamic-programming
4164,1373,tree
4165,1373,depth-first-search
4166,1373,binary-search-tree
4167,1373,binary-tree
4168,1374,string
4169,1375,array
4170,1376,tree
4171,1376,depth-first-search
4172,1376,breadth-first-search
4173,1377,tree
4174,1377,depth-first-search
4175,1377,breadth-first-search
4176,1377,graph
4177,1378,database
4178,1379,tree
4179,1379,depth-first-search
4180,1379,breadth-first-search
4181,1379,binary-tree
4182,1380,array
4183,1380,matrix
4184,1381,array
4185,1381,stack
4186,1381,design
4187,1382,divide-and-conquer
4188,1382,greedy
4189,1382,tree
4190,1382,depth-first-search
4191,1382,binary-search-tree
4192,1382,binary-tree
4193,1383,array
4194,1383,greedy
4195,1383,sorting
4196,1383,heap-priority-queue
4197,1384,database
4198,1385,array
4199,1385,two-pointers
4200,1385,binary-search
4201,1385,sorting
4202,1386,array
4203,1386,hash-table
4204,1386,greedy
4205,1386,bit-manipulation
4206,1387,dynamic-programming
4207,1387,memoization
4208,1387,sorting
4209,1388,array
4210,1388,dynamic-programming
4211,1388,greedy
4212,1388,heap-priority-queue
4213,1389,array
4214,1389,simulation
4215,1390,array
4216,1390,math
4217,1391,array
4218,1391,depth-first-search
4219,1391,breadth-first-search
4220,1391,union-find
4221,1391,matrix
4222,1392,string
4223,1392,rolling-hash
4224,1392,string-matching
4225,1392,hash-function
4226,1393,database
4227,1394,array
4228,1394,hash-table
4229,1394,counting
4230,1395,array
4231,1395,dynamic-programming
4232,1395,binary-indexed-tree
4233,1396,hash-table
4234,1396,string
4235,1396,design
4236,1397,string
4237,1397,dynamic-programming
4238,1397,string-matching
4239,1398,database
4240,1399,hash-table
4241,1399,math
4242,1400,hash-table
4243,1400,string
4244,1400,greedy
4245,1400,counting
4246,1401,math
4247,1401,geometry
4248,1402,array
4249,1402,dynamic-programming
4250,1402,greedy
4251,1402,sorting
4252,1403,array
4253,1403,greedy
4254,1403,sorting
4255,1404,string
4256,1404,bit-manipulation
4257,1405,string
4258,1405,greedy
4259,1405,heap-priority-queue
4260,1406,array
4261,1406,math
4262,1406,dynamic-programming
4263,1406,game-theory
4264,1407,database
4265,1408,array
4266,1408,string
4267,1408,string-matching
4268,1409,array
4269,1409,binary-indexed-tree
4270,1409,simulation
4271,1410,hash-table
4272,1410,string
4273,1411,dynamic-programming
4274,1412,database
4275,1413,array
4276,1413,prefix-sum
4277,1414,math
4278,1414,greedy
4279,1415,string
4280,1415,backtracking
4281,1416,string
4282,1416,dynamic-programming
4283,1417,string
4284,1418,array
4285,1418,hash-table
4286,1418,string
4287,1418,sorting
4288,1418,ordered-set
4289,1419,string
4290,1419,counting
4291,1420,dynamic-programming
4292,1420,prefix-sum
4293,1421,database
4294,1422,string
4295,1422,prefix-sum
4296,1423,array
4297,1423,sliding-window
4298,1423,prefix-sum
4299,1424,array
4300,1424,sorting
4301,1424,heap-priority-queue
4302,1425,array
4303,1425,dynamic-programming
4304,1425,queue
4305,1425,sliding-window
4306,1425,heap-priority-queue
4307,1425,monotonic-queue
4308,1426,array
4309,1426,hash-table
4310,1427,array
4311,1427,math
4312,1427,string
4313,1428,array
4314,1428,binary-search
4315,1428,matrix
4316,1428,interactive
4317,1429,array
4318,1429,hash-table
4319,1429,design
4320,1429,queue
4321,1429,data-stream
4322,1430,tree
4323,1430,depth-first-search
4324,1430,breadth-first-search
4325,1430,binary-tree
4326,1431,array
4327,1432,math
4328,1432,greedy
4329,1433,string
4330,1433,greedy
4331,1433,sorting
4332,1434,array
4333,1434,dynamic-programming
4334,1434,bit-manipulation
4335,1434,bitmask
4336,1435,database
4337,1436,array
4338,1436,hash-table
4339,1436,string
4340,1437,array
4341,1438,array
4342,1438,queue
4343,1438,sliding-window
4344,1438,heap-priority-queue
4345,1438,ordered-set
4346,1438,monotonic-queue
4347,1439,array
4348,1439,binary-search
4349,1439,heap-priority-queue
4350,1439,matrix
4351,1440,database
4352,1441,array
4353,1441,stack
4354,1441,simulation
4355,1442,array
4356,1442,hash-table
4357,1442,math
4358,1442,bit-manipulation
4359,1442,prefix-sum
4360,1443,hash-table
4361,1443,tree
4362,1443,depth-first-search
4363,1443,breadth-first-search
4364,1444,array
4365,1444,dynamic-programming
4366,1444,memoization
4367,1444,matrix
4368,1445,database
4369,1446,string
4370,1447,math
4371,1447,string
4372,1447,number-theory
4373,1448,tree
4374,1448,depth-first-search
4375,1448,breadth-first-search
4376,1448,binary-tree
4377,1449,array
4378,1449,dynamic-programming
4379,1450,array
4380,1451,string
4381,1451,sorting
4382,1452,array
4383,1452,hash-table
4384,1452,string
4385,1453,array
4386,1453,math
4387,1453,geometry
4388,1454,database
4389,1455,two-pointers
4390,1455,string
4391,1455,string-matching
4392,1456,string
4393,1456,sliding-window
4394,1457,bit-manipulation
4395,1457,tree
4396,1457,depth-first-search
4397,1457,breadth-first-search
4398,1457,binary-tree
4399,1458,array
4400,1458,dynamic-programming
4401,1459,database
4402,1460,array
4403,1460,hash-table
4404,1460,sorting
4405,1461,hash-table
4406,1461,string
4407,1461,bit-manipulation
4408,1461,rolling-hash
4409,1461,hash-function
4410,1462,depth-first-search
4411,1462,breadth-first-search
4412,1462,graph
4413,1462,topological-sort
4414,1463,array
4415,1463,dynamic-programming
4416,1463,matrix
4417,1464,array
4418,1464,sorting
4419,1464,heap-priority-queue
4420,1465,array
4421,1465,greedy
4422,1465,sorting
4423,1466,depth-first-search
4424,1466,breadth-first-search
4425,1466,graph
4426,1467,array
4427,1467,math
4428,1467,dynamic-programming
4429,1467,backtracking
4430,1467,combinatorics
4431,1467,probability-and-statistics
4432,1468,database
4433,1469,tree
4434,1469,depth-first-search
4435,1469,breadth-first-search
4436,1469,binary-tree
4437,1470,array
4438,1471,array
4439,1471,two-pointers
4440,1471,sorting
4441,1472,array
4442,1472,linked-list
4443,1472,stack
4444,1472,design
4445,1472,doubly-linked-list
4446,1472,data-stream
4447,1473,array
4448,1473,dynamic-programming
4449,1474,linked-list
4450,1475,array
4451,1475,stack
4452,1475,monotonic-stack
4453,1476,array
4454,1476,design
4455,1476,matrix
4456,1477,array
4457,1477,hash-table
4458,1477,binary-search
4459,1477,dynamic-programming
4460,1477,sliding-window
4461,1478,array
4462,1478,math
4463,1478,dynamic-programming
4464,1478,sorting
4465,1479,database
4466,1480,array
4467,1480,prefix-sum
4468,1481,array
4469,1481,hash-table
4470,1481,greedy
4471,1481,sorting
4472,1481,counting
4473,1482,array
4474,1482,binary-search
4475,1483,binary-search
4476,1483,dynamic-programming
4477,1483,tree
4478,1483,depth-first-search
4479,1483,breadth-first-search
4480,1483,design
4481,1484,database
4482,1485,hash-table
4483,1485,tree
4484,1485,depth-first-search
4485,1485,breadth-first-search
4486,1485,binary-tree
4487,1486,math
4488,1486,bit-manipulation
4489,1487,array
4490,1487,hash-table
4491,1487,string
4492,1488,array
4493,1488,hash-table
4494,1488,binary-search
4495,1488,greedy
4496,1488,heap-priority-queue
4497,1489,union-find
4498,1489,graph
4499,1489,sorting
4500,1489,minimum-spanning-tree
4501,1489,strongly-connected-component
4502,1490,hash-table
4503,1490,tree
4504,1490,depth-first-search
4505,1490,breadth-first-search
4506,1491,array
4507,1491,sorting
4508,1492,math
4509,1492,number-theory
4510,1493,array
4511,1493,dynamic-programming
4512,1493,sliding-window
4513,1494,dynamic-programming
4514,1494,bit-manipulation
4515,1494,graph
4516,1494,bitmask
4517,1495,database
4518,1496,hash-table
4519,1496,string
4520,1497,array
4521,1497,hash-table
4522,1497,counting
4523,1498,array
4524,1498,two-pointers
4525,1498,binary-search
4526,1498,sorting
4527,1499,array
4528,1499,queue
4529,1499,sliding-window
4530,1499,heap-priority-queue
4531,1499,monotonic-queue
4532,1500,hash-table
4533,1500,design
4534,1500,heap-priority-queue
4535,1500,data-stream
4536,1501,database
4537,1502,array
4538,1502,sorting
4539,1503,array
4540,1503,brainteaser
4541,1503,simulation
4542,1504,array
4543,1504,dynamic-programming
4544,1504,stack
4545,1504,matrix
4546,1504,monotonic-stack
4547,1505,string
4548,1505,greedy
4549,1505,binary-indexed-tree
4550,1505,segment-tree
4551,1506,hash-table
4552,1506,bit-manipulation
4553,1506,tree
4554,1506,depth-first-search
4555,1507,string
4556,1508,array
4557,1508,two-pointers
4558,1508,binary-search
4559,1508,sorting
4560,1509,array
4561,1509,greedy
4562,1509,sorting
4563,1510,math
4564,1510,dynamic-programming
4565,1510,game-theory
4566,1511,database
4567,1512,array
4568,1512,hash-table
4569,1512,math
4570,1512,counting
