QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
922,Sort Array By Parity II,sort-array-by-parity-ii,Easy,70.71265415428931,False,"array,two-pointers,sorting",algorithms
923,3Sum With Multiplicity,3sum-with-multiplicity,Medium,45.39936102236422,False,"array,hash-table,two-pointers,sorting,counting",algorithms
924,Minimize Malware Spread,minimize-malware-spread,Hard,42.06527740011042,False,"array,hash-table,depth-first-search,breadth-first-search,union-find,graph",algorithms
925,Long Pressed Name,long-pressed-name,Easy,32.3507710298806,False,"two-pointers,string",algorithms
926,Flip String to Monotone Increasing,flip-string-to-monotone-increasing,Medium,61.407146896879006,False,"string,dynamic-programming",algorithms
927,Three Equal Parts,three-equal-parts,Hard,39.79361021508974,False,"array,math",algorithms
928,Minimize Malware Spread II,minimize-malware-spread-ii,Hard,43.528011898859695,False,"array,hash-table,depth-first-search,breadth-first-search,union-find,graph",algorithms
929,Unique Email Addresses,unique-email-addresses,Easy,67.14098064368117,False,"array,hash-table,string",algorithms
930,Binary Subarrays With Sum,binary-subarrays-with-sum,Medium,62.18131526173847,False,"array,hash-table,sliding-window,prefix-sum",algorithms
931,Minimum Falling Path Sum,minimum-falling-path-sum,Medium,64.27137640803711,False,"array,dynamic-programming,matrix",algorithms
932,Beautiful Array,beautiful-array,Medium,65.69918078207606,False,"array,math,divide-and-conquer",algorithms
933,Number of Recent Calls,number-of-recent-calls,Easy,75.03152128667178,False,"design,queue,data-stream",algorithms
934,Shortest Bridge,shortest-bridge,Medium,57.68268368343779,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
935,Knight Dialer,knight-dialer,Medium,60.058956916099774,False,dynamic-programming,algorithms
936,Stamping The Sequence,stamping-the-sequence,Hard,62.48538356737505,False,"string,stack,greedy,queue",algorithms
937,Reorder Data in Log Files,reorder-data-in-log-files,Medium,56.40065017134789,False,"array,string,sorting",algorithms
938,Range Sum of BST,range-sum-of-bst,Easy,86.80044962094736,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
939,Minimum Area Rectangle,minimum-area-rectangle,Medium,53.59552442760871,False,"array,hash-table,math,geometry,sorting",algorithms
940,Distinct Subsequences II,distinct-subsequences-ii,Hard,43.134541509371296,False,"string,dynamic-programming",algorithms
941,Valid Mountain Array,valid-mountain-array,Easy,33.42076694658195,False,array,algorithms
942,DI String Match,di-string-match,Easy,78.5104617087116,False,"array,two-pointers,string,greedy",algorithms
943,Find the Shortest Superstring,find-the-shortest-superstring,Hard,43.813595684688,False,"array,string,dynamic-programming,bit-manipulation,bitmask",algorithms
944,Delete Columns to Make Sorted,delete-columns-to-make-sorted,Easy,74.57494384925761,False,"array,string",algorithms
945,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium,52.42571854834361,False,"array,greedy,sorting,counting",algorithms
946,Validate Stack Sequences,validate-stack-sequences,Medium,69.44390897658323,False,"array,stack,simulation",algorithms
947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium,58.85048291553431,False,"hash-table,depth-first-search,union-find,graph",algorithms
948,Bag of Tokens,bag-of-tokens,Medium,58.923932819418,False,"array,two-pointers,greedy,sorting",algorithms
949,Largest Time for Given Digits,largest-time-for-given-digits,Medium,35.14624054786703,False,"array,string,enumeration",algorithms
950,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium,82.8788581529872,False,"array,queue,sorting,simulation",algorithms
951,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,Medium,66.93550981392377,False,"tree,depth-first-search,binary-tree",algorithms
952,Largest Component Size by Common Factor,largest-component-size-by-common-factor,Hard,40.59841168947534,False,"array,hash-table,math,union-find,number-theory",algorithms
953,Verifying an Alien Dictionary,verifying-an-alien-dictionary,Easy,54.94732871552682,False,"array,hash-table,string",algorithms
954,Array of Doubled Pairs,array-of-doubled-pairs,Medium,39.14347317414283,False,"array,hash-table,greedy,sorting",algorithms
955,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,Medium,35.14819304625872,False,"array,string,greedy",algorithms
956,Tallest Billboard,tallest-billboard,Hard,52.3352561683469,False,"array,dynamic-programming",algorithms
957,Prison Cells After N Days,prison-cells-after-n-days,Medium,38.93667347597032,False,"array,hash-table,math,bit-manipulation",algorithms
958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium,56.83747295820578,False,"tree,breadth-first-search,binary-tree",algorithms
959,Regions Cut By Slashes,regions-cut-by-slashes,Medium,69.34400087230301,False,"array,hash-table,depth-first-search,breadth-first-search,union-find,matrix",algorithms
960,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,Hard,57.850501441390236,False,"array,string,dynamic-programming",algorithms
961,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,Easy,76.65122904679535,False,"array,hash-table",algorithms
962,Maximum Width Ramp,maximum-width-ramp,Medium,49.89771108469094,False,"array,stack,monotonic-stack",algorithms
963,Minimum Area Rectangle II,minimum-area-rectangle-ii,Medium,54.68861409334447,False,"array,math,geometry",algorithms
964,Least Operators to Express Number,least-operators-to-express-number,Hard,48.34280069152877,False,"math,dynamic-programming,memoization",algorithms
965,Univalued Binary Tree,univalued-binary-tree,Easy,70.80069159927467,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
966,Vowel Spellchecker,vowel-spellchecker,Medium,51.362352033259064,False,"array,hash-table,string",algorithms
967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium,57.99607159409415,False,"backtracking,breadth-first-search",algorithms
968,Binary Tree Cameras,binary-tree-cameras,Hard,46.614085350500524,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
969,Pancake Sorting,pancake-sorting,Medium,70.61748766235732,False,"array,two-pointers,greedy,sorting",algorithms
970,Powerful Integers,powerful-integers,Medium,43.78063234775924,False,"hash-table,math,enumeration",algorithms
971,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,Medium,50.46612877938179,False,"tree,depth-first-search,binary-tree",algorithms
972,Equal Rational Numbers,equal-rational-numbers,Hard,43.81954523463957,False,"math,string",algorithms
973,K Closest Points to Origin,k-closest-points-to-origin,Medium,66.31676498769211,False,"array,math,divide-and-conquer,geometry,sorting,heap-priority-queue,quickselect",algorithms
974,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium,53.962568261099854,False,"array,hash-table,prefix-sum",algorithms
975,Odd Even Jump,odd-even-jump,Hard,39.82320715944254,False,"array,dynamic-programming,stack,monotonic-stack,ordered-set",algorithms
976,Largest Perimeter Triangle,largest-perimeter-triangle,Easy,55.93791519859915,False,"array,math,greedy,sorting",algorithms
977,Squares of a Sorted Array,squares-of-a-sorted-array,Easy,72.81640405233401,False,"array,two-pointers,sorting",algorithms
978,Longest Turbulent Subarray,longest-turbulent-subarray,Medium,47.33569012777398,False,"array,dynamic-programming,sliding-window",algorithms
979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium,72.56932290440217,False,"tree,depth-first-search,binary-tree",algorithms
980,Unique Paths III,unique-paths-iii,Hard,81.71083812832929,False,"array,backtracking,bit-manipulation,matrix",algorithms
981,Time Based Key-Value Store,time-based-key-value-store,Medium,49.423083995292735,False,"hash-table,string,binary-search,design",algorithms
982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,Hard,58.01863167384553,False,"array,hash-table,bit-manipulation",algorithms
983,Minimum Cost For Tickets,minimum-cost-for-tickets,Medium,65.27618010646755,False,"array,dynamic-programming",algorithms
984,String Without AAA or BBB,string-without-aaa-or-bbb,Medium,43.838623498421356,False,"string,greedy",algorithms
985,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,68.07892524811608,False,"array,simulation",algorithms
986,Interval List Intersections,interval-list-intersections,Medium,71.59947488777844,False,"array,two-pointers",algorithms
987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,47.4451701896441,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,60.43404969865796,False,"string,tree,depth-first-search,binary-tree",algorithms
989,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,45.391648919826665,False,"array,math",algorithms
990,Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium,50.454878176304504,False,"array,string,union-find,graph",algorithms
991,Broken Calculator,broken-calculator,Medium,54.379127598858545,False,"math,greedy",algorithms
992,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,63.02036446801781,False,"array,hash-table,sliding-window,counting",algorithms
993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,55.97582774397743,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
994,Rotting Oranges,rotting-oranges,Medium,54.00595511664722,False,"array,breadth-first-search,matrix",algorithms
995,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,51.53650595423933,False,"array,bit-manipulation,queue,sliding-window,prefix-sum",algorithms
996,Number of Squareful Arrays,number-of-squareful-arrays,Hard,50.10896055498962,False,"array,math,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
997,Find the Town Judge,find-the-town-judge,Easy,49.79153463860445,False,"array,hash-table,graph",algorithms
998,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,68.96344303011487,False,"tree,binary-tree",algorithms
999,Available Captures for Rook,available-captures-for-rook,Easy,68.89486624498288,False,"array,matrix,simulation",algorithms
1000,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,42.97050902829897,False,"array,dynamic-programming,prefix-sum",algorithms
1001,Grid Illumination,grid-illumination,Hard,36.67018479096975,False,"array,hash-table",algorithms
1002,Find Common Characters,find-common-characters,Easy,68.884312759243,False,"array,hash-table,string",algorithms
1003,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,59.460950887281804,False,"string,stack",algorithms
1004,Max Consecutive Ones III,max-consecutive-ones-iii,Medium,62.94464386325777,False,"array,binary-search,sliding-window,prefix-sum",algorithms
1005,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,51.059972025717926,False,"array,greedy,sorting",algorithms
1006,Clumsy Factorial,clumsy-factorial,Medium,57.0204486351986,False,"math,stack,simulation",algorithms
1007,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium,52.21430415698425,False,"array,greedy",algorithms
1008,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium,81.907010961185,False,"array,stack,tree,binary-search-tree,monotonic-stack,binary-tree",algorithms
1009,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,60.80307604965033,False,bit-manipulation,algorithms
1010,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium,52.8665888607417,False,"array,hash-table,counting",algorithms
1011,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,69.36757118752503,False,"array,binary-search",algorithms
1012,Numbers With Repeated Digits,numbers-with-repeated-digits,Hard,41.98686246163991,False,"math,dynamic-programming",algorithms
1013,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,Easy,41.96540750726791,False,"array,greedy",algorithms
1014,Best Sightseeing Pair,best-sightseeing-pair,Medium,59.179796047614744,False,"array,dynamic-programming",algorithms
1015,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium,46.63719325496991,False,"hash-table,math",algorithms
1016,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium,57.39307973350527,False,string,algorithms
1017,Convert to Base -2,convert-to-base-2,Medium,60.61003080034938,False,math,algorithms
1018,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,Easy,46.70794775255362,False,"array,bit-manipulation",algorithms
1019,Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium,60.74419594978235,False,"array,linked-list,stack,monotonic-stack",algorithms
1020,Number of Enclaves,number-of-enclaves,Medium,68.72485293691966,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1021,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,82.50826064149086,False,"string,stack",algorithms
1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,73.06028458011853,False,"tree,depth-first-search,binary-tree",algorithms
1023,Camelcase Matching,camelcase-matching,Medium,62.1851368970013,False,"array,two-pointers,string,trie,string-matching",algorithms
1024,Video Stitching,video-stitching,Medium,51.34001713538458,False,"array,dynamic-programming,greedy",algorithms
